ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07558;2023-04-08T11:00:00+02:00;101880;120.0;3;30;5.2;282.35;272.95;52;20000.0;0;;;;;;;;;93550.0;;;150.0;;;;;274.85;;;7.8;9.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.200000000000045;;;;;1.7000000000000455;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
07558;2023-04-09T20:00:00+02:00;101780;20.0;3;310;5.2;288.15;267.15;23;20000.0;0;;;;;;;;;93610.0;;;130.0;277.85;;293.05;;277.45;;;7.3;10.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;4.7000000000000455;;19.900000000000034;;4.300000000000011;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
07558;2023-07-06T14:00:00+02:00;101340;-20.0;7;220;3.7;299.05;284.75;41;19350.0;0;;;;;;;;;93520.0;;;-190.0;;;;;289.15;;;5.8;6.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.900000000000034;;;;;16.0;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-07-11T14:00:00+02:00;101150;-100.0;6;160;9.2;304.05;287.25;36;19540.0;0;;;;;;;;;93470.0;;;-570.0;;;;;292.05;;;14.8;14.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;30.900000000000034;;;;;18.900000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-07-14T11:00:00+02:00;101410;-60.0;8;150;1.7;296.25;284.95;49;20000.0;0;;;;;;;;;93510.0;;;-380.0;;;;;286.05;;;3.8;3.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.100000000000023;;;;;12.900000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-07-21T05:00:00+02:00;101260;-90.0;7;330;3.6;289.65;285.95;79;20000.0;0;;;;;;;;;93210.0;;;-270.0;;;;;291.55;;;6.4;9.0;-10.0;;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.5;;;;;18.400000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-08-13T14:00:00+02:00;101380;-110.0;6;150;6.3;303.25;286.95;37;20000.0;0;;;;;;;;;93660.0;;;-290.0;;;;;;;;10.0;11.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;30.100000000000023;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-14T14:00:00+02:00;101270;-90.0;8;160;8.7;299.05;289.55;56;20000.0;0;;;;;;;;;93470.0;;;-190.0;;;;;292.65;;;14.2;15.7;-10.0;;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.900000000000034;;;;;19.5;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-15T23:00:00+02:00;101610;100.0;2;130;3.7;294.75;284.45;52;20000.0;0;;;;;;;;;93660.0;;;60.0;;;;;294.65;;;6.0;7.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.600000000000023;;;;;21.5;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-16T08:00:00+02:00;101590;-10.0;5;110;1.5;293.35;283.15;52;20000.0;0;;;;;;;;;93600.0;;;-50.0;290.45;;299.15;;288.75;;;2.7;4.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;17.30000000000001;;26.0;;15.600000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-18T02:00:00+02:00;101450;10.0;0;30;1.4;294.55;283.35;49;20000.0;0;;;;;;;;;93500.0;;;-140.0;;;;;291.85;;;2.8;4.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;;;;;18.700000000000045;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-18T14:00:00+02:00;101120;-60.0;8;150;8.4;303.35;282.85;28;20000.0;0;;;;;;;;;93420.0;;;-100.0;;;;;;;;13.7;13.7;-10.0;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;30.200000000000045;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-20T08:00:00+02:00;101880;60.0;3;20;1.8;295.75;286.75;57;20000.0;0;;;;;;;;;93940.0;;;340.0;294.55;;304.95;;291.95;;;3.4;4.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.600000000000023;21.400000000000034;;31.80000000000001;;18.80000000000001;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-23T23:00:00+02:00;101540;100.0;3;30;2.7;299.05;287.85;50;20000.0;0;;;;;;;;;93710.0;;;-90.0;;;;;;;;3.8;6.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.900000000000034;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-24T11:00:00+02:00;101250;-30.0;5;130;5.2;304.75;286.55;33;20000.0;0;;;;;;;;;93580.0;;;-220.0;;;;;293.15;;;10.4;10.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;31.600000000000023;;;;;20.0;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-28T17:00:00+02:00;100930;-60.0;8;320;13.7;291.25;280.95;51;20000.0;0;;;;;;;;;92930.0;;;-110.0;;;;;286.75;;;21.7;24.0;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.100000000000023;;;;;13.600000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-29T17:00:00+02:00;101030;-80.0;6;310;12.9;291.35;280.75;50;20000.0;0;;;;;;;;;93030.0;;;100.0;;;;;286.55;;;20.3;20.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.8;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;;;;;13.400000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-30T23:00:00+02:00;101410;160.0;1;330;6.6;288.25;283.05;71;20000.0;0;;;;;;;;;93300.0;;;220.0;;;;;289.65;;;8.4;8.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.100000000000023;;;;;16.5;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-07-29T05:00:00+02:00;101350;-100.0;6;330;1.3;290.95;287.25;79;20000.0;0;;;;;;;;;93330.0;;;-30.0;;;;;289.45;;;2.0;3.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.80000000000001;;;;;16.30000000000001;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-07-31T08:00:00+02:00;101900;20.0;0;350;4.4;287.55;283.35;76;20000.0;0;;;;;;;;;93730.0;;;-30.0;285.65;;294.05;;286.25;;;5.8;5.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.400000000000034;12.5;;20.900000000000034;;13.100000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-08-01T20:00:00+02:00;101070;20.0;3;300;7.9;294.55;285.15;55;20000.0;0;;;;;;;;;93160.0;;;-250.0;288.25;;297.05;;291.25;;;13.4;15.6;-10.0;;0.0;;;0.0;0.0;0.0;2.6;2.6;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;15.100000000000023;;23.900000000000034;;18.100000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-05T05:00:00+02:00;101890;-90.0;8;300;11.0;285.85;283.55;86;20000.0;0;;;;;;;;;93680.0;;;390.0;;;;;286.75;;;15.2;15.3;-10.0;;0.0;;;0.0;0.0;0.6;1.6;2.2;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.700000000000045;;;;;13.600000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-08-07T23:00:00+02:00;101880;0.0;0;320;7.6;288.75;281.45;62;20000.0;0;;;;;;;;;93740.0;;;-140.0;;;;;289.65;;;9.8;11.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.600000000000023;;;;;16.5;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;8
07558;2023-07-23T14:00:00+02:00;101120;-100.0;7;150;8.2;302.05;285.85;37;20000.0;0;;;;;;;;;93390.0;;;-290.0;;;;;287.95;;;12.9;13.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;28.900000000000034;;;;;14.800000000000011;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-07-26T17:00:00+02:00;101530;-20.0;6;300;8.2;295.65;283.15;45;20000.0;0;;;;;;;;;93600.0;;;390.0;;;;;285.25;;;12.1;14.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.5;;;;;12.100000000000023;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;7
07558;2023-09-10T05:00:00+02:00;101750;-70.0;7;50;4.1;290.45;282.35;59;20000.0;0;;;;;;;;;93670.0;;;10.0;;;;;288.05;;;6.5;6.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.30000000000001;;;;;14.900000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;9
07558;2023-05-05T11:00:00+02:00;101800;60.0;3;160;5.4;290.75;279.65;48;20000.0;0;;;;;;;;;93720.0;;;-20.0;;;;;281.95;;;8.0;8.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.600000000000023;;;;;8.800000000000011;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;5
07558;2023-05-09T08:00:00+02:00;101900;-60.0;7;340;0.9;284.85;284.85;100;20000.0;0;;;;;;;;;93660.0;;;-240.0;283.85;;289.15;;284.55;;;1.5;3.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.700000000000045;10.700000000000045;;16.0;;11.400000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;5
07558;2023-05-09T17:00:00+02:00;101720;0.0;0;260;3.9;285.15;285.15;100;10610.0;61;;;;;;;;;93510.0;;;-300.0;;;;;284.55;;;7.2;8.3;-10.0;;0.0;;;0.6;2.2;2.2;2.2;2.2;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Pluie, sans congélation, continue, faible au moment de l’observation;12.0;;;;;11.400000000000034;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;5
07558;2023-05-10T23:00:00+02:00;101950;90.0;2;310;4.5;281.95;279.35;84;20000.0;0;;;;;;;;;93610.0;;;20.0;;;;;282.45;;;10.5;10.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.800000000000011;;;;;9.300000000000011;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;5
07558;2023-05-14T14:00:00+02:00;101400;-20.0;7;300;5.8;288.55;282.45;67;20000.0;0;;;;;;;;;93300.0;;;-160.0;;;;;282.85;;;9.5;14.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.8;;;;;;;;;;;;;;;;;44.1185, 3.0195;MILLAU;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.400000000000034;;;;;9.700000000000045;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;5
