X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,15.5,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,574306,6277713,2387
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,21.3,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,574306,6277713,2388
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,19.5,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,574306,6277713,2389
1.37572,43.6335,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO2,8,12.6,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,568894,6282951,2390
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,10.0,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,574306,6277713,2391
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,15.9,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,574306,6277713,2395
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,11.7,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,574306,6277713,2396
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,8.2,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,574306,6277713,2397
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,9.1,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,574306,6277713,2398
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,6.5,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,574306,6277713,2399
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,6.8,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,574306,6277713,2400
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO2,8,9.5,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,574306,6277713,2401
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,f,570147,6274936,2415
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,f,570147,6274936,2416
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,f,570147,6274936,2417
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,f,570147,6274936,2418
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,f,570147,6274936,2419
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,f,570147,6274936,2420
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,f,570147,6274936,2421
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,f,570147,6274936,2422
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,f,570147,6274936,2423
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,11.8,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,570147,6274936,2424
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,8.4,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,570147,6274936,2425
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,8.8,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,570147,6274936,2426
1.39326,43.5616,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-SETMI Eisenhower Industriel,FR50039,Urbaine,Industrielle,NO2,8,13.2,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,570147,6274936,2427
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,53.3,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,574726,6276223,2428
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,46.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,574726,6276223,2433
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,43.0,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,574726,6276223,2435
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,46.1,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,574726,6276223,2436
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,40.2,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,574726,6276223,2437
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,43.0,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,574726,6276223,2438
1.44959,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO2,8,47.1,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,574726,6276223,2439
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,5.2,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,584310,6263091,2454
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,4.8,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,584310,6263091,2455
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,6.1,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,584310,6263091,2456
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,9.9,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,584310,6263091,2457
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,7.3,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,584310,6263091,2458
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,8.0,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,584310,6263091,2459
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,5.0,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,584310,6263091,2461
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,4.2,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,584310,6263091,2462
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,3.2,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,584310,6263091,2463
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.9,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,516263,6224304,2464
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.5,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,516263,6224304,2465
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.4,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,516263,6224304,2466
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.8,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,516263,6224304,2467
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.3,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,516263,6224304,2468
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.2,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,516263,6224304,2469
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,1.1,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,516263,6224304,2470
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.7,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,514197,6225698,2494
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,4.2,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,584310,6263091,2495
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,3.7,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,584310,6263091,2496
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,3.5,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,584310,6263091,2497
1.57111,43.4575,HAUTE-GARONNE,MONTGISCARD,31381,Montgiscard Périurbain,FR50041,Périurbaine,Fond,NO2,8,4.5,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,584310,6263091,2498
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,514197,6225698,2513
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,1.3,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,516263,6224304,2518
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,31.6,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,576334,6283873,2520
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,33.6,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,576334,6283873,2521
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,34.0,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,576334,6283873,2522
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,38.0,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,576334,6283873,2523
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,29.2,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,576334,6283873,2524
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,42.0,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,576334,6283873,2525
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,32.9,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,576334,6283873,2526
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,25.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,576334,6283873,2527
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,22.9,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,576334,6283873,2528
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO2,8,27.9,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,576334,6283873,2529
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.5,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,514197,6225698,2573
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.9,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,514197,6225698,2574
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.4,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,514197,6225698,2575
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.9,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,514197,6225698,2576
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.3,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,514197,6225698,2577
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.6,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,514197,6225698,2578
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.6,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,514197,6225698,2579
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.0,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,514197,6225698,2580
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.2,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,514197,6225698,2581
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.9,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,514197,6225698,2582
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.7,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,514197,6225698,2583
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.8,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,514197,6225698,2584
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,SO2,1,0.8,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,514197,6225698,2585
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.4,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,516263,6224304,2586
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.5,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,516263,6224304,2587
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.6,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,516263,6224304,2588
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.7,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,516263,6224304,2589
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.7,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,516263,6224304,2590
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.6,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,516263,6224304,2591
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,SO2,1,0.3,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,516263,6224304,2592
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.2,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,514197,6225698,2593
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,514197,6225698,2594
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.5,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,514197,6225698,2595
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,514197,6225698,2596
0.718889,43.1064,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint Gaudens-Daurat Industriel,FR50016,Urbaine,Industrielle,H2S,11,1.1,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,514197,6225698,2597
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,1.1,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,516263,6224304,2598
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,1.9,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,516263,6224304,2599
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,2.5,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,516263,6224304,2600
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,2.2,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,516263,6224304,2601
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.9,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,516263,6224304,2602
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,1.3,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,516263,6224304,2603
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,1.6,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,516263,6224304,2604
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,516263,6224304,2605
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,516263,6224304,2606
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.3,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,516263,6224304,2607
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.4,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,516263,6224304,2608
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.5,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,516263,6224304,2609
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,H2S,11,0.6,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,516263,6224304,2610
